C_CourseID,C_CourseName,C_DepartmentID,C_InstructorID,C_Credits
20703,Course20703,3,1680,4
20704,Course20704,43,2446,1
20705,Course20705,32,12247,4
20706,Course20706,80,15183,1
20707,Course20707,59,15205,3
20708,Course20708,49,22617,3
20709,Course20709,53,15157,2
20710,Course20710,30,6252,4
20711,Course20711,83,16421,4
20712,Course20712,82,10035,4
20713,Course20713,10,2670,4
20714,Course20714,32,19319,3
20715,Course20715,54,12498,4
20716,Course20716,8,5267,3
20717,Course20717,76,24457,2
20718,Course20718,48,17923,2
20719,Course20719,20,15816,4
20720,Course20720,81,6363,1
20721,Course20721,9,6955,4
20722,Course20722,35,9154,1
20723,Course20723,13,20281,3
20724,Course20724,39,7112,4
20725,Course20725,42,21727,2
20726,Course20726,15,18945,2
20727,Course20727,5,8074,4
20728,Course20728,44,3647,3
20729,Course20729,11,16278,3
20730,Course20730,24,14802,2
20731,Course20731,11,15905,1
20732,Course20732,42,21818,4
20733,Course20733,23,6432,1
20734,Course20734,35,20483,4
20735,Course20735,43,8712,4
20736,Course20736,77,24717,2
20737,Course20737,54,16384,2
20738,Course20738,34,7567,2
20739,Course20739,63,12233,1
20740,Course20740,26,4186,3
20741,Course20741,39,6031,3
20742,Course20742,17,538,2
20743,Course20743,44,6391,1
20744,Course20744,46,17610,1
20745,Course20745,57,19865,4
20746,Course20746,50,9303,2
20747,Course20747,30,7540,4
20748,Course20748,77,14034,3
20749,Course20749,70,13058,1
20750,Course20750,31,4076,1
20751,Course20751,47,1154,2
20752,Course20752,40,2599,3
20753,Course20753,46,8916,2
20754,Course20754,81,15384,3
20755,Course20755,17,20468,3
20756,Course20756,59,20893,1
20757,Course20757,64,1956,4
20758,Course20758,35,21730,2
20759,Course20759,16,8863,2
20760,Course20760,20,12335,2
20761,Course20761,76,5596,3
20762,Course20762,27,12254,3
20763,Course20763,2,4127,4
20764,Course20764,23,21294,3
20765,Course20765,45,8292,3
20766,Course20766,30,16128,3
20767,Course20767,51,10871,2
20768,Course20768,2,256,4
20769,Course20769,81,8201,3
20770,Course20770,25,5586,3
20771,Course20771,22,12949,2
20772,Course20772,30,2671,2
20773,Course20773,67,8938,1
20774,Course20774,12,13140,3
20775,Course20775,77,6942,1
20776,Course20776,72,2504,1
20777,Course20777,51,8185,2
20778,Course20778,41,23820,1
20779,Course20779,37,3850,2
20780,Course20780,29,12276,1
20781,Course20781,49,2229,2
20782,Course20782,60,17159,2
20783,Course20783,21,17367,4
20784,Course20784,63,11770,4
20785,Course20785,17,24398,1
20786,Course20786,69,17070,1
20787,Course20787,27,10679,4
20788,Course20788,42,7180,2
20789,Course20789,63,19653,4
20790,Course20790,24,6962,2
20791,Course20791,31,15087,1
20792,Course20792,78,15033,1
20793,Course20793,22,11348,2
20794,Course20794,38,24511,1
20795,Course20795,60,17167,2
20796,Course20796,55,13959,1
20797,Course20797,57,6014,3
20798,Course20798,29,20556,1
20799,Course20799,55,7839,3
20800,Course20800,56,1064,3
20801,Course20801,56,13520,2
20802,Course20802,75,8156,1
20803,Course20803,60,3994,3
20804,Course20804,80,18618,3
20805,Course20805,60,6519,4
20806,Course20806,79,24639,2
20807,Course20807,42,16833,1
20808,Course20808,9,7638,3
20809,Course20809,14,4520,4
20810,Course20810,16,19034,2
20811,Course20811,44,13455,4
20812,Course20812,59,23660,1
20813,Course20813,48,24510,2
20814,Course20814,25,8372,2
20815,Course20815,56,20663,4
20816,Course20816,76,9836,4
20817,Course20817,66,10256,2
20818,Course20818,60,23955,2
20819,Course20819,10,15814,4
20820,Course20820,63,14135,1
20821,Course20821,80,17231,4
20822,Course20822,13,6539,3
20823,Course20823,19,5741,2
20824,Course20824,42,17534,1
20825,Course20825,36,7782,2
20826,Course20826,60,2297,1
20827,Course20827,6,14095,2
20828,Course20828,15,7836,4
20829,Course20829,29,11779,3
20830,Course20830,27,17411,2
20831,Course20831,60,8499,2
20832,Course20832,23,7209,4
20833,Course20833,77,20754,2
20834,Course20834,32,11775,4
20835,Course20835,49,23888,2
20836,Course20836,21,4964,1
20837,Course20837,30,13289,4
20838,Course20838,37,14753,2
20839,Course20839,48,639,2
20840,Course20840,81,8172,3
20841,Course20841,67,15033,3
20842,Course20842,52,1029,1
20843,Course20843,10,14818,2
20844,Course20844,76,22261,2
20845,Course20845,28,15378,4
20846,Course20846,1,22535,3
20847,Course20847,74,12214,3
20848,Course20848,62,2375,4
20849,Course20849,30,620,1
20850,Course20850,72,14114,4
20851,Course20851,79,6993,1
20852,Course20852,58,21485,1
20853,Course20853,15,21834,1
20854,Course20854,58,22428,2
20855,Course20855,64,23503,2
20856,Course20856,67,16490,4
20857,Course20857,49,3684,2
20858,Course20858,15,15531,4
20859,Course20859,68,1219,2
20860,Course20860,68,6174,2
20861,Course20861,43,5511,2
20862,Course20862,55,7727,3
20863,Course20863,45,20031,3
20864,Course20864,11,4528,1
20865,Course20865,67,22993,3
20866,Course20866,10,24313,2
20867,Course20867,29,13450,4
20868,Course20868,77,20045,2
20869,Course20869,23,202,3
20870,Course20870,82,20911,2
20871,Course20871,4,6697,3
20872,Course20872,22,6239,4
20873,Course20873,27,11917,2
20874,Course20874,28,4901,1
20875,Course20875,19,16099,3
20876,Course20876,32,18593,3
20877,Course20877,62,18564,1
20878,Course20878,19,10929,1
20879,Course20879,53,6711,4
20880,Course20880,27,14233,2
20881,Course20881,13,22607,1
20882,Course20882,9,6123,2
20883,Course20883,76,1672,1
20884,Course20884,58,23384,2
20885,Course20885,17,1390,2
20886,Course20886,18,9192,3
20887,Course20887,48,4632,4
20888,Course20888,69,41,2
20889,Course20889,20,18652,4
20890,Course20890,47,11685,3
20891,Course20891,57,18017,1
20892,Course20892,10,1806,2
20893,Course20893,46,3482,2
20894,Course20894,40,9427,2
20895,Course20895,8,24169,2
20896,Course20896,20,20699,1
20897,Course20897,81,6035,4
20898,Course20898,61,2272,2
20899,Course20899,33,20808,1
20900,Course20900,24,11842,2
20901,Course20901,34,3990,3
20902,Course20902,58,3948,2
20903,Course20903,45,1601,4
20904,Course20904,16,218,4
20905,Course20905,6,4699,4
20906,Course20906,27,22496,4
20907,Course20907,35,5847,4
20908,Course20908,2,6021,4
20909,Course20909,39,17593,3
20910,Course20910,29,13626,2
20911,Course20911,83,24704,2
20912,Course20912,49,23433,2
20913,Course20913,21,7288,3
20914,Course20914,74,2940,2
20915,Course20915,20,8771,4
20916,Course20916,37,8874,1
20917,Course20917,65,4738,1
20918,Course20918,69,49,3
20919,Course20919,31,3495,1
20920,Course20920,59,81,1
20921,Course20921,33,17842,3
20922,Course20922,13,24795,3
20923,Course20923,10,22745,1
20924,Course20924,68,22879,4
20925,Course20925,66,9622,3
20926,Course20926,15,15790,1
20927,Course20927,13,11139,2
20928,Course20928,61,10349,2
20929,Course20929,59,7045,1
20930,Course20930,37,22034,1
20931,Course20931,27,8508,1
20932,Course20932,56,3162,1
20933,Course20933,22,2239,1
20934,Course20934,48,6394,4
20935,Course20935,73,16788,3
20936,Course20936,19,12177,3
20937,Course20937,82,23702,1
20938,Course20938,44,14915,4
20939,Course20939,77,484,3
20940,Course20940,58,22056,1
20941,Course20941,9,1904,2
20942,Course20942,17,22436,1
20943,Course20943,49,7084,1
20944,Course20944,45,20840,2
20945,Course20945,73,16642,1
20946,Course20946,77,19612,1
20947,Course20947,7,13625,3
20948,Course20948,12,19768,2
20949,Course20949,79,13091,2
20950,Course20950,73,4791,3
20951,Course20951,55,19948,4
20952,Course20952,62,10052,1
20953,Course20953,24,23953,4
20954,Course20954,32,1690,4
20955,Course20955,79,23847,2
20956,Course20956,62,43,3
20957,Course20957,83,21069,4
20958,Course20958,65,5767,2
20959,Course20959,72,14484,3
20960,Course20960,2,4266,3
20961,Course20961,55,22146,2
20962,Course20962,10,17982,1
20963,Course20963,7,19937,3
20964,Course20964,67,21601,4
20965,Course20965,73,13014,1
20966,Course20966,17,10020,2
20967,Course20967,5,8443,3
20968,Course20968,34,23336,4
20969,Course20969,67,10967,1
20970,Course20970,16,5465,3
20971,Course20971,26,11591,4
20972,Course20972,22,14895,4
20973,Course20973,25,4165,3
20974,Course20974,82,11484,3
20975,Course20975,75,7692,4
20976,Course20976,76,17134,3
20977,Course20977,1,9420,4
20978,Course20978,16,23176,2
20979,Course20979,56,3168,2
20980,Course20980,33,3838,2
20981,Course20981,18,13625,3
20982,Course20982,66,10180,1
20983,Course20983,72,3555,4
20984,Course20984,62,9053,4
20985,Course20985,72,20660,4
20986,Course20986,13,19926,1
20987,Course20987,32,6893,1
20988,Course20988,46,18983,3
20989,Course20989,33,20608,1
20990,Course20990,71,309,4
20991,Course20991,77,12351,4
20992,Course20992,24,20231,2
20993,Course20993,3,16931,2
20994,Course20994,21,5090,2
20995,Course20995,61,14958,2
20996,Course20996,35,898,1
20997,Course20997,42,22931,1
20998,Course20998,4,22201,4
20999,Course20999,40,5693,3
21000,Course21000,49,725,4
21001,Course21001,48,12760,3
21002,Course21002,69,11094,3
21003,Course21003,49,10619,2
21004,Course21004,12,15501,3
21005,Course21005,41,3574,4
21006,Course21006,44,23882,4
21007,Course21007,17,18558,1
21008,Course21008,40,21077,2
21009,Course21009,47,21911,2
21010,Course21010,15,6931,1
21011,Course21011,62,13621,4
21012,Course21012,38,13311,2
21013,Course21013,5,16180,3
21014,Course21014,38,17134,1
21015,Course21015,35,16577,1
21016,Course21016,73,10168,2
21017,Course21017,78,17832,1
21018,Course21018,2,4166,1
21019,Course21019,55,13151,2
21020,Course21020,25,15395,4
21021,Course21021,68,2558,1
21022,Course21022,7,19696,2
21023,Course21023,36,20686,4
21024,Course21024,75,13810,1
21025,Course21025,60,4159,1
21026,Course21026,58,23040,3
21027,Course21027,16,21352,1
21028,Course21028,66,5673,1
21029,Course21029,43,5906,1
21030,Course21030,72,11393,3
21031,Course21031,35,5562,4
21032,Course21032,72,18467,1
21033,Course21033,79,10259,4
21034,Course21034,25,203,3
21035,Course21035,3,20151,4
21036,Course21036,59,23677,1
21037,Course21037,69,18310,1
21038,Course21038,51,13014,1
21039,Course21039,41,4810,2
21040,Course21040,10,23312,1
21041,Course21041,54,16803,2
21042,Course21042,71,16199,1
21043,Course21043,16,1163,2
21044,Course21044,59,4225,1
21045,Course21045,72,17520,1
21046,Course21046,11,23976,3
21047,Course21047,33,8761,4
21048,Course21048,49,6057,1
21049,Course21049,63,20031,2
21050,Course21050,47,13831,1
21051,Course21051,27,2853,4
21052,Course21052,72,6005,4
21053,Course21053,21,17982,2
21054,Course21054,81,822,3
21055,Course21055,76,10630,1
21056,Course21056,66,620,2
21057,Course21057,27,18832,4
21058,Course21058,57,20264,2
21059,Course21059,60,1942,2
21060,Course21060,72,2474,2
21061,Course21061,2,16901,2
21062,Course21062,56,784,1
21063,Course21063,51,21645,2
21064,Course21064,70,7039,1
21065,Course21065,56,6224,4
21066,Course21066,12,22997,3
21067,Course21067,81,22388,2
21068,Course21068,2,22706,4
21069,Course21069,76,3315,3
21070,Course21070,12,19024,4
21071,Course21071,71,9498,4
21072,Course21072,60,16538,3
21073,Course21073,49,6343,3
21074,Course21074,58,12779,4
21075,Course21075,58,23718,2
21076,Course21076,43,23033,2
21077,Course21077,22,17402,2
21078,Course21078,29,15585,4
21079,Course21079,33,23640,2
21080,Course21080,13,19299,1
21081,Course21081,16,16394,1
21082,Course21082,71,1425,1
21083,Course21083,80,13099,4
21084,Course21084,66,3046,4
21085,Course21085,33,13439,2
21086,Course21086,52,21261,3
21087,Course21087,23,18482,4
21088,Course21088,58,7581,1
21089,Course21089,51,175,3
21090,Course21090,61,23203,3
21091,Course21091,78,20492,3
21092,Course21092,19,17588,3
21093,Course21093,28,14332,1
21094,Course21094,75,24663,4
21095,Course21095,61,13324,2
21096,Course21096,49,20186,1
21097,Course21097,51,949,4
21098,Course21098,64,3002,4
21099,Course21099,7,7696,4
21100,Course21100,41,18347,4
21101,Course21101,16,11681,2
21102,Course21102,79,14491,1
21103,Course21103,50,1019,1
21104,Course21104,60,2607,2
21105,Course21105,6,23384,1
21106,Course21106,25,12068,2
21107,Course21107,77,8043,3
21108,Course21108,25,3710,1
21109,Course21109,57,22357,3
21110,Course21110,46,21272,4
21111,Course21111,4,2457,3
21112,Course21112,36,7306,1
21113,Course21113,45,3594,2
21114,Course21114,26,13067,3
21115,Course21115,53,21475,1
21116,Course21116,69,904,3
21117,Course21117,45,21670,1
21118,Course21118,6,10902,4
21119,Course21119,10,17533,4
21120,Course21120,29,16736,4
21121,Course21121,39,23066,1
21122,Course21122,39,23366,3
21123,Course21123,45,2519,3
21124,Course21124,4,23913,1
21125,Course21125,81,4506,2
21126,Course21126,79,15324,1
21127,Course21127,60,1552,4
21128,Course21128,66,5492,4
21129,Course21129,82,5143,2
21130,Course21130,34,8202,4
21131,Course21131,45,24367,1
21132,Course21132,47,6669,3
21133,Course21133,39,19599,2
21134,Course21134,69,5527,2
21135,Course21135,38,8412,1
21136,Course21136,34,1637,2
21137,Course21137,79,22268,2
21138,Course21138,8,11051,4
21139,Course21139,5,13992,4
21140,Course21140,48,2503,3
21141,Course21141,18,15152,2
21142,Course21142,2,3450,1
21143,Course21143,32,17000,2
21144,Course21144,75,17097,1
21145,Course21145,72,457,4
21146,Course21146,80,21258,1
21147,Course21147,79,14052,4
21148,Course21148,39,8211,3
21149,Course21149,50,23286,1
21150,Course21150,36,18161,2
21151,Course21151,30,922,4
21152,Course21152,70,19634,4
21153,Course21153,30,14015,4
21154,Course21154,34,11583,2
21155,Course21155,7,11251,2
21156,Course21156,30,227,2
21157,Course21157,20,10186,2
21158,Course21158,33,1329,1
21159,Course21159,56,11849,3
21160,Course21160,3,5538,4
21161,Course21161,82,6949,3
21162,Course21162,3,6800,2
21163,Course21163,60,11759,2
21164,Course21164,47,16424,1
21165,Course21165,34,9026,4
21166,Course21166,56,6623,4
21167,Course21167,72,2205,2
21168,Course21168,75,9389,2
21169,Course21169,72,14227,1
21170,Course21170,72,22062,2
21171,Course21171,38,10397,2
21172,Course21172,77,19382,4
21173,Course21173,20,18819,3
21174,Course21174,68,707,4
21175,Course21175,45,7142,4
21176,Course21176,25,4934,2
21177,Course21177,6,15339,2
21178,Course21178,66,2408,4
21179,Course21179,82,15705,1
21180,Course21180,21,3514,3
21181,Course21181,3,347,3
21182,Course21182,60,7126,3
21183,Course21183,15,1188,2
21184,Course21184,63,21548,4
21185,Course21185,72,13435,2
21186,Course21186,53,20805,4
21187,Course21187,33,18882,1
21188,Course21188,34,1501,2
21189,Course21189,12,19046,4
21190,Course21190,16,8364,4
21191,Course21191,55,24994,1
21192,Course21192,46,17236,3
21193,Course21193,76,16890,1
21194,Course21194,40,2065,2
21195,Course21195,64,14186,4
21196,Course21196,25,12278,4
21197,Course21197,58,19314,1
21198,Course21198,70,12500,4
21199,Course21199,54,8927,3
21200,Course21200,81,14174,1
21201,Course21201,61,8950,1
21202,Course21202,33,20004,3
21203,Course21203,72,8069,2
21204,Course21204,31,610,1
21205,Course21205,68,14685,3
21206,Course21206,54,16085,4
21207,Course21207,22,17445,4
21208,Course21208,58,1401,2
21209,Course21209,64,19415,1
21210,Course21210,38,4487,4
21211,Course21211,1,17835,3
21212,Course21212,40,18453,4
21213,Course21213,50,21171,4
21214,Course21214,45,18527,1
21215,Course21215,5,15718,2
21216,Course21216,6,233,1
21217,Course21217,14,1524,1
21218,Course21218,65,13474,3
21219,Course21219,26,3934,3
21220,Course21220,75,24653,2
21221,Course21221,63,8996,1
21222,Course21222,49,6955,2
21223,Course21223,74,2118,3
21224,Course21224,56,19078,3
21225,Course21225,26,9899,1
21226,Course21226,59,13768,3
21227,Course21227,8,9312,1
21228,Course21228,15,15846,3
21229,Course21229,70,3573,2
21230,Course21230,60,6418,2
21231,Course21231,66,13554,1
21232,Course21232,68,8932,3
21233,Course21233,18,11610,1
21234,Course21234,70,21952,1
21235,Course21235,6,23272,3
21236,Course21236,64,12958,3
21237,Course21237,45,24390,2
21238,Course21238,61,24069,1
21239,Course21239,2,22042,1
21240,Course21240,12,12723,2
21241,Course21241,51,16952,4
21242,Course21242,34,18914,4
21243,Course21243,3,4358,3
21244,Course21244,8,18510,2
21245,Course21245,12,22192,3
21246,Course21246,21,5178,2
21247,Course21247,41,1348,4
21248,Course21248,4,12224,1
21249,Course21249,63,17633,4
21250,Course21250,72,12858,3
21251,Course21251,30,22553,3
21252,Course21252,83,22065,1
21253,Course21253,33,18347,1
21254,Course21254,36,4868,3
21255,Course21255,67,17058,4
21256,Course21256,70,23463,4
21257,Course21257,22,20554,2
21258,Course21258,16,17643,2
21259,Course21259,64,5574,1
21260,Course21260,78,20625,2
21261,Course21261,27,19211,1
21262,Course21262,70,14887,3
21263,Course21263,25,7936,2
21264,Course21264,79,9966,2
21265,Course21265,51,633,3
21266,Course21266,37,20504,3
21267,Course21267,12,6594,1
21268,Course21268,28,16939,2
21269,Course21269,65,16959,3
21270,Course21270,40,3696,3
21271,Course21271,47,6224,1
21272,Course21272,61,7846,4
21273,Course21273,25,11123,2
21274,Course21274,31,19468,3
21275,Course21275,3,18686,3
21276,Course21276,38,22321,4
21277,Course21277,77,18253,4
21278,Course21278,74,127,2
21279,Course21279,39,12869,1
21280,Course21280,36,7759,2
21281,Course21281,52,14008,3
21282,Course21282,37,20519,3
21283,Course21283,78,15708,1
21284,Course21284,39,17922,2
21285,Course21285,43,14732,4
21286,Course21286,75,6844,2
21287,Course21287,41,423,3
21288,Course21288,43,8320,2
21289,Course21289,19,22233,2
21290,Course21290,36,6382,1
21291,Course21291,81,22745,4
21292,Course21292,21,6883,2
21293,Course21293,14,23683,1
21294,Course21294,83,22432,3
21295,Course21295,55,4447,1
21296,Course21296,71,4008,4
21297,Course21297,81,24322,3
21298,Course21298,15,21983,2
21299,Course21299,68,13929,4
21300,Course21300,61,8469,1
21301,Course21301,26,652,1
21302,Course21302,19,5349,4
21303,Course21303,14,21758,1
21304,Course21304,38,2352,2
21305,Course21305,38,248,4
21306,Course21306,19,483,1
21307,Course21307,24,16729,2
21308,Course21308,42,17239,1
21309,Course21309,68,18490,3
21310,Course21310,57,16998,2
21311,Course21311,46,3227,2
21312,Course21312,7,24830,2
21313,Course21313,58,18679,4
21314,Course21314,36,16832,4
21315,Course21315,55,20859,3
21316,Course21316,82,3195,4
21317,Course21317,29,20684,4
21318,Course21318,15,15100,1
21319,Course21319,8,3411,1
21320,Course21320,24,6904,1
21321,Course21321,14,24257,2
21322,Course21322,64,10918,2
21323,Course21323,29,23769,2
21324,Course21324,5,19196,4
21325,Course21325,77,10982,1
21326,Course21326,51,12221,1
21327,Course21327,76,1920,4
21328,Course21328,77,12104,4
21329,Course21329,61,14757,1
21330,Course21330,16,7453,4
21331,Course21331,2,22718,4
21332,Course21332,50,11203,2
21333,Course21333,6,3257,1
21334,Course21334,58,20636,3
21335,Course21335,77,23396,3
21336,Course21336,14,20432,2
21337,Course21337,56,3580,3
21338,Course21338,66,5919,3
21339,Course21339,83,3335,3
21340,Course21340,11,5670,1
21341,Course21341,71,21273,2
21342,Course21342,61,19722,3
21343,Course21343,72,17199,1
21344,Course21344,82,7381,3
21345,Course21345,43,23451,4
21346,Course21346,9,11268,2
21347,Course21347,65,6730,4
21348,Course21348,73,5521,1
21349,Course21349,51,6387,2
21350,Course21350,8,11796,2
21351,Course21351,49,12297,3
21352,Course21352,19,23500,2
